,LineId,Time,Level,Content,EventId,EventTemplate
1469,1470,Mon Dec 05 10:43:51 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1470,1471,Mon Dec 05 10:43:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1471,1472,Mon Dec 05 10:43:51 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1472,1473,Mon Dec 05 10:46:55 2005,notice,jk2_init() Found child 5497 in scoreboard slot 7,261a649e492a20101edecb173834e55d,k2_init() Found <*>497 in scoreboard <*>
1473,1474,Mon Dec 05 10:46:55 2005,notice,jk2_init() Found child 5495 in scoreboard slot 9,75693457f32cf9140c3ea586260abca4,k2_init() Found <*>495 in scoreboard <*>
1474,1475,Mon Dec 05 10:46:55 2005,notice,jk2_init() Found child 5494 in scoreboard slot 8,129a230e8ab089cd76bc64861bd9b204,k2_init() Found <*>494 in scoreboard <*>
1475,1476,Mon Dec 05 10:46:55 2005,notice,jk2_init() Found child 5496 in scoreboard slot 6,855b5d228999876e24bde7f2937590d0,k2_init() Found <*>496 in scoreboard <*>
1476,1477,Mon Dec 05 10:47:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1477,1478,Mon Dec 05 10:47:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1478,1479,Mon Dec 05 10:47:17 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1479,1480,Mon Dec 05 10:47:17 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1480,1481,Mon Dec 05 10:47:32 2005,notice,jk2_init() Found child 5499 in scoreboard slot 9,d35fd1d82a500c192910552d17cca373,k2_init() Found <*>99 in scoreboard <*>
1481,1482,Mon Dec 05 10:47:33 2005,notice,jk2_init() Found child 5498 in scoreboard slot 8,2c3674383cf3dc3d050630d644346ce8,k2_init() Found <*>498 in scoreboard <*>
1482,1483,Mon Dec 05 10:47:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1483,1484,Mon Dec 05 10:47:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1484,1485,Mon Dec 05 10:47:45 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1485,1486,Mon Dec 05 10:47:45 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1486,1487,Mon Dec 05 10:47:47 2005,notice,jk2_init() Found child 5500 in scoreboard slot 6,392d8e51d0b21eb300e3417da70be88c,k2_init() Found <*>500 in scoreboard <*>
1487,1488,Mon Dec 05 10:47:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1488,1489,Mon Dec 05 10:47:47 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1489,1490,Mon Dec 05 10:48:43 2005,notice,jk2_init() Found child 5503 in scoreboard slot 10,9467d3335d04c84667f657b8401ba519,k2_init() Found <*>3 in scoreboard <*>
1490,1491,Mon Dec 05 10:48:46 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1491,1492,Mon Dec 05 10:48:46 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1492,1493,Mon Dec 05 10:48:48 2005,error,[client 67.166.248.235] Directory index forbidden by rule: /var/www/html/,4df90ae70b7370784289c4cc5638eb2d,<*>235] Directory index forbidden by rule<*>
1493,1494,Mon Dec 05 10:51:12 2005,notice,jk2_init() Found child 5515 in scoreboard slot 7,1b3e415b5ecc61594fe8454b0321ab01,k2_init() Found <*>15 in scoreboard <*>
1494,1495,Mon Dec 05 10:51:12 2005,notice,jk2_init() Found child 5516 in scoreboard slot 8,e448952595cab34525ec7218d9858d64,k2_init() Found <*>16 in scoreboard <*>
1495,1496,Mon Dec 05 10:51:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1496,1497,Mon Dec 05 10:51:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1497,1498,Mon Dec 05 10:51:35 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1498,1499,Mon Dec 05 10:51:35 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1499,1500,Mon Dec 05 10:51:59 2005,notice,jk2_init() Found child 5517 in scoreboard slot 6,a039615eb526cb5f67109ed4a1e83ca9,k2_init() Found <*>17 in scoreboard <*>
1500,1501,Mon Dec 05 10:52:00 2005,notice,jk2_init() Found child 5518 in scoreboard slot 9,ab5b8eb4512eeab4e919ba2697e9ee65,k2_init() Found <*>18 in scoreboard <*>
1501,1502,Mon Dec 05 10:52:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1502,1503,Mon Dec 05 10:52:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1503,1504,Mon Dec 05 10:52:21 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1504,1505,Mon Dec 05 10:53:42 2005,notice,jk2_init() Found child 5527 in scoreboard slot 7,65f5d8a20aa768d4df7d99c9cc56096d,k2_init() Found <*>27 in scoreboard <*>
1505,1506,Mon Dec 05 10:53:42 2005,notice,jk2_init() Found child 5526 in scoreboard slot 9,47744796a99ecbfbcab9d3dbc27c7178,k2_init() Found <*>26 in scoreboard <*>
1506,1507,Mon Dec 05 10:55:47 2005,notice,jk2_init() Found child 5538 in scoreboard slot 9,dc57503777f6233b0b8f4b372f15ff40,k2_init() Found <*>38 in scoreboard <*>
1507,1508,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5565 in scoreboard slot 9,85359840cc41347a3678355507b917f1,k2_init() Found <*>65 in scoreboard <*>
1508,1509,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5563 in scoreboard slot 7,cd212d523d5c707ab7fac90ddace0d2e,k2_init() Found <*>563 in scoreboard <*>
1509,1510,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5562 in scoreboard slot 6,26058acf79dcf288429f9a069f8682ab,k2_init() Found <*>562 in scoreboard <*>
1510,1511,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5564 in scoreboard slot 8,478058f40eaa53c0113fd0b885665efe,k2_init() Found <*>64 in scoreboard <*>
1511,1512,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5567 in scoreboard slot 12,8824cb443edc451928d41cff9f7a960b,k2_init() Found <*>67 in scoreboard <*>
1512,1513,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5568 in scoreboard slot 13,3ba4230641efc7c5286d9da08515fd17,k2_init() Found <*>68 in scoreboard <*>
1513,1514,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5566 in scoreboard slot 10,48133bebec54faf39138b85246197ba6,k2_init() Found <*>66 in scoreboard <*>
1514,1515,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1515,1516,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1516,1517,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1517,1518,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1518,1519,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1519,1520,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1520,1521,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1521,1522,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1522,1523,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1523,1524,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1524,1525,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1525,1526,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1526,1527,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1527,1528,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1528,1529,Mon Dec 05 11:02:05 2005,notice,jk2_init() Found child 5579 in scoreboard slot 6,429431aeca3752032e8aa62343ae25da,k2_init() Found <*>579 in scoreboard <*>
1529,1530,Mon Dec 05 11:04:16 2005,notice,jk2_init() Found child 5592 in scoreboard slot 8,5948ada669876bd987da089cf376854c,k2_init() Found <*>592 in scoreboard <*>
1530,1531,Mon Dec 05 11:04:16 2005,notice,jk2_init() Found child 5593 in scoreboard slot 9,103eede41a3af060baa5ef33d6f774b6,k2_init() Found <*>593 in scoreboard <*>
1531,1532,Mon Dec 05 11:06:50 2005,notice,jk2_init() Found child 5616 in scoreboard slot 6,e448952595cab34525ec7218d9858d64,k2_init() Found <*>16 in scoreboard <*>
1532,1533,Mon Dec 05 11:06:51 2005,notice,jk2_init() Found child 5617 in scoreboard slot 7,a039615eb526cb5f67109ed4a1e83ca9,k2_init() Found <*>17 in scoreboard <*>
1533,1534,Mon Dec 05 11:06:51 2005,notice,jk2_init() Found child 5618 in scoreboard slot 8,ab5b8eb4512eeab4e919ba2697e9ee65,k2_init() Found <*>18 in scoreboard <*>
1534,1535,Mon Dec 05 11:06:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1535,1536,Mon Dec 05 11:06:51 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1536,1537,Mon Dec 05 11:06:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1537,1538,Mon Dec 05 11:06:51 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1538,1539,Mon Dec 05 11:06:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1539,1540,Mon Dec 05 11:06:51 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1540,1541,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5619 in scoreboard,ae47cfa70cd9085d8d74b7b569333456,k2_init() Can't find <*>19 in scoreboard
1541,1542,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1542,1543,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,0b3a73e1b0d0402369816a99d7cb52e1,_jk child <*>
1543,1544,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5620 in scoreboard,5b37a925de784114bd774464f8830119,k2_init() Can't find <*>20 in scoreboard
1544,1545,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1545,1546,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,0b3a73e1b0d0402369816a99d7cb52e1,_jk child <*>
1546,1547,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5621 in scoreboard,1544299834827eb647a4b40afbb4fff2,k2_init() Can't find <*>21 in scoreboard
1547,1548,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1548,1549,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,0b3a73e1b0d0402369816a99d7cb52e1,_jk child <*>
1549,1550,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5622 in scoreboard,f44346dc604dbc93c4cb757675b33c20,k2_init() Can't find <*>22 in scoreboard
1550,1551,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1551,1552,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,0b3a73e1b0d0402369816a99d7cb52e1,_jk child <*>
1552,1553,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5785 in scoreboard slot 6,7046b2845fc66aaf8d9d82e03266bce9,k2_init() Found <*>785 in scoreboard <*>
1553,1554,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5786 in scoreboard slot 7,a45c609e861c48c4d41378630d1f5765,k2_init() Found <*>786 in scoreboard <*>
1554,1555,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5790 in scoreboard slot 7,7883378e7191c7c7425a376f78dc9e4f,k2_init() Found <*>790 in scoreboard <*>
1555,1556,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5788 in scoreboard slot 9,25692ae4972d9e727dc3c5b08796125c,k2_init() Found <*>88 in scoreboard <*>
1556,1557,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5789 in scoreboard slot 6,778495216a0d7b4de0cd764029f7b99e,k2_init() Found <*>789 in scoreboard <*>
1557,1558,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5787 in scoreboard slot 8,6d054e715a54185e2267a92bc5059e71,k2_init() Found <*>787 in scoreboard <*>
1558,1559,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1559,1560,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1560,1561,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1561,1562,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1562,1563,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1563,1564,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1564,1565,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1565,1566,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1566,1567,Mon Dec 05 12:40:37 2005,notice,jk2_init() Found child 5798 in scoreboard slot 8,4e86799aa9624fc4316c2e084d418464,k2_init() Found <*>798 in scoreboard <*>
1567,1568,Mon Dec 05 12:40:38 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1568,1569,Mon Dec 05 12:40:38 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1569,1570,Mon Dec 05 12:50:42 2005,notice,jk2_init() Found child 5811 in scoreboard slot 6,99b11a6a73ba8480188ec9426ccc3095,k2_init() Found <*>11 in scoreboard <*>
1570,1571,Mon Dec 05 12:50:42 2005,notice,jk2_init() Found child 5810 in scoreboard slot 9,4ad96c84a7c843cb229a75f4101ff582,k2_init() Found <*>10 in scoreboard <*>
1571,1572,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1572,1573,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1573,1574,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1574,1575,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1575,1576,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5817 in scoreboard slot 8,a039615eb526cb5f67109ed4a1e83ca9,k2_init() Found <*>17 in scoreboard <*>
1576,1577,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5816 in scoreboard slot 7,e448952595cab34525ec7218d9858d64,k2_init() Found <*>16 in scoreboard <*>
1577,1578,Mon Dec 05 12:55:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1578,1579,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1579,1580,Mon Dec 05 12:55:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1580,1581,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1581,1582,Mon Dec 05 13:00:33 2005,notice,jk2_init() Found child 5825 in scoreboard slot 9,ffe0e0c653e500347a1c38b4b9b41eac,k2_init() Found <*>25 in scoreboard <*>
1582,1583,Mon Dec 05 13:00:33 2005,notice,jk2_init() Found child 5826 in scoreboard slot 6,47744796a99ecbfbcab9d3dbc27c7178,k2_init() Found <*>26 in scoreboard <*>
1583,1584,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1584,1585,Mon Dec 05 13:00:34 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1585,1586,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1586,1587,Mon Dec 05 13:00:34 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1587,1588,Mon Dec 05 13:05:24 2005,notice,jk2_init() Found child 5845 in scoreboard slot 7,a29358e102037c4816fefb5b5e53ef73,k2_init() Found <*>45 in scoreboard <*>
1588,1589,Mon Dec 05 13:05:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1589,1590,Mon Dec 05 13:05:24 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1590,1591,Mon Dec 05 13:10:55 2005,notice,jk2_init() Found child 5856 in scoreboard slot 8,714d811d50ead4316bb91b71c65f1cd4,k2_init() Found <*>56 in scoreboard <*>
1591,1592,Mon Dec 05 13:10:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1592,1593,Mon Dec 05 13:10:59 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1593,1594,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5877 in scoreboard slot 9,338a33dfffa89182158f0d1c4e776953,k2_init() Found <*>77 in scoreboard <*>
1594,1595,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5876 in scoreboard slot 8,7c468ff45f0f16882108be80b109cba0,k2_init() Found <*>76 in scoreboard <*>
1595,1596,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5878 in scoreboard slot 6,35d204c35b42332d294388e24f2f00e5,k2_init() Found <*>78 in scoreboard <*>
1596,1597,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5875 in scoreboard slot 7,18ebe6920be640d3d52f806c1bc2dd55,k2_init() Found <*>75 in scoreboard <*>
1597,1598,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1598,1599,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1599,1600,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1600,1601,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1601,1602,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1602,1603,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1603,1604,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1604,1605,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1605,1606,Mon Dec 05 13:21:35 2005,notice,jk2_init() Found child 5893 in scoreboard slot 9,b6c7e3f732cad961552f4c13fc1dcc38,k2_init() Found <*>893 in scoreboard <*>
1606,1607,Mon Dec 05 13:21:34 2005,notice,jk2_init() Found child 5892 in scoreboard slot 8,956610352d002db293da75276e237970,k2_init() Found <*>892 in scoreboard <*>
1607,1608,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5901 in scoreboard slot 9,b6e1efdda7db60bf5fa6638d5bc84a18,k2_init() Found <*>01 in scoreboard <*>
1608,1609,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5899 in scoreboard slot 7,d35fd1d82a500c192910552d17cca373,k2_init() Found <*>99 in scoreboard <*>
1609,1610,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5900 in scoreboard slot 8,905575b7275df6f1fecadf94660b41d7,k2_init() Found <*>00 in scoreboard <*>
1610,1611,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5898 in scoreboard slot 6,f272e8fbbf02fbebdf461b042156e08c,k2_init() Found <*>98 in scoreboard <*>
1611,1612,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1612,1613,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1613,1614,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1614,1615,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1615,1616,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1616,1617,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1617,1618,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1618,1619,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1619,1620,Mon Dec 05 13:26:03 2005,notice,jk2_init() Found child 5912 in scoreboard slot 7,d6f23c136dd5760a7bab35b6f0d712ee,k2_init() Found <*>12 in scoreboard <*>
1620,1621,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5914 in scoreboard slot 9,c6233937e90269371bf10865c13952bd,k2_init() Found <*>14 in scoreboard <*>
1621,1622,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5915 in scoreboard slot 6,1b3e415b5ecc61594fe8454b0321ab01,k2_init() Found <*>15 in scoreboard <*>
1622,1623,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5917 in scoreboard slot 8,a039615eb526cb5f67109ed4a1e83ca9,k2_init() Found <*>17 in scoreboard <*>
1623,1624,Mon Dec 05 13:27:14 2005,notice,jk2_init() Found child 5916 in scoreboard slot 7,e448952595cab34525ec7218d9858d64,k2_init() Found <*>16 in scoreboard <*>
1624,1625,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5919 in scoreboard slot 6,7735a5cc2c66276812ff494e5966eca6,k2_init() Found <*>19 in scoreboard <*>
1625,1626,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5918 in scoreboard slot 9,ab5b8eb4512eeab4e919ba2697e9ee65,k2_init() Found <*>18 in scoreboard <*>
1626,1627,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5925 in scoreboard slot 8,ffe0e0c653e500347a1c38b4b9b41eac,k2_init() Found <*>25 in scoreboard <*>
1627,1628,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5923 in scoreboard slot 6,de6f356f76e34010adeaf147a0d4f08f,k2_init() Found <*>23 in scoreboard <*>
1628,1629,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5924 in scoreboard slot 7,ff40df7f1a009621a3d9e9731905366d,k2_init() Found <*>24 in scoreboard <*>
1629,1630,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5922 in scoreboard slot 9,386d20bf7801a2b6973d6d1223e44f46,k2_init() Found <*>22 in scoreboard <*>
1630,1631,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1631,1632,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
